id,url1,name,recommend,reader,author,translator,label,date,year,price,pages,printing,state
287,http://www.ituring.com.cn/book/1394,逆向工程实战,9,11400,BruceDang AlexandreGaze EliasBachaalany SebastienJosse(作者),单业(译者) ,安全 逆向工程 ,2015/8/3,2015,59,292,黑白,上市销售
716,http://www.ituring.com.cn/book/1672,游戏设计的236个技巧：游戏机制、关卡设计和镜头窍门,15,11400,大野功二(作者), 支鹏浩(译者) ,游戏 ,2015/11/10,2015,99,628,黑白,上市销售
903,http://www.ituring.com.cn/book/2069,JavaScript编程精粹,1,11400,VedAntani(作者),门佳(译者) ,javascript web前端开发 ,2017/8/17,2017,39,170,单色,上市销售
154,http://www.ituring.com.cn/book/1256,JavaScript编程实战,9,11300,[美]JonRaasch(作者),吴海星(译者) ,javascript ,2014/3/5,2014,59,320,黑白,上市销售
447,http://www.ituring.com.cn/book/141,Scala程序设计：Java虚拟机多核编程实战,3,11300,VenkatSubramaniam(作者), 郑晔  李剑(译者) ,Java Scala jolt大奖 ,2010/8/5,2010,39,192,,暂时缺货
476,http://www.ituring.com.cn/book/1679,Android基础教程（第4版）,5,11200,EdBurnette(作者),袁国忠(译者) ,移动开发 android ,2015/12/1,2015,49,188,黑白,上市销售
671,http://www.ituring.com.cn/book/1157,结网@改变世界的互联网产品经理（修订版）,2,11200,王坚(作者),,产品经理 互联网 产品设计 ,2013/5/10,2013,69,248,彩色,上市销售
174,http://www.ituring.com.cn/book/650,UNIX环境高级编程(第2版),9,11100,W.RichardStevens StephenA.Rago(作者), 尤晋元  张亚英  戚正伟(译者) ,操作系统 unix ,2006/5/10,2006,99,780,,上市销售
813,http://www.ituring.com.cn/book/1891,DevOps实践指南,9,11100,GeneKim JezHumble PatrickDebois JohnWillis(作者),刘征 王磊 马博文 曾朝京(译者) ,管理 运维 devops 凤凰项目 ,2018/4/12,2018,89,300,单色,上市销售
853,http://www.ituring.com.cn/book/1750,高性能Android应用开发,2,11100,DougSillars(作者), 王若兰  周丹红  夏恩龙  陈文超  李欣欣(译者) ,移动开发 android ,2016/10/21,2016,59,220,黑白,上市销售
601,http://www.ituring.com.cn/book/1839,走近2050：注意力、互联网与人工智能,10,11000,"""集智俱乐部(作者)",,人工智能 机器学习 科普 互联网 游戏 共享经济 ,2016/6/21,2016,59,296,黑白,上市销售
662,http://www.ituring.com.cn/book/1710,Hadoop应用架构,8,11000,MarkGrover TedMalaska JonathanSeidman GwenShapira(作者), 郭文超(译者) ,hadoop 大数据 ,2017/1/18,2017,69,278,单色,上市销售
900,http://www.ituring.com.cn/book/2625,编程日历2018,7,11000,,,,2018/1/30,2018,,60,四色,上市销售
215,http://www.ituring.com.cn/book/1637,WEB+DBPRESS中文版02,13,10900,[日]技术评论社(作者),,数据库 web前端 WEB+DB ,2015/6/18,2015,20,176,黑白,上市销售
564,http://www.ituring.com.cn/book/1540,R语言入门与实践,5,10900,GarrettGrolemund(作者),冯凌秉(译者) ,大数据 统计 R语言 r 数据科学家 数据科学 ,2016/6/21,2016,59,232,黑白,上市销售
834,http://www.ituring.com.cn/book/1749,修改软件的艺术：构建易维护代码的9条最佳实践,7,10900,DavidScottBernstein(作者), 李满庆(译者) ,程序设计 软件开发 持续交付 代码 敏捷 ,2017/10/16,2017,55,175,单色,上市销售
892,http://www.ituring.com.cn/book/1899,Docker——容器与容器云（第2版）,10,10900,"""浙江大学SEL实验室(作者)",,云计算 kubernetes docker容器 ,2016/10/17,2016,89,472,,上市销售
282,http://www.ituring.com.cn/book/1070,川流（科幻小说）,7,10800,"""吴英杰(作者)",,物理 多元宇宙 科幻小说 独立电子书 ,,,,,,上市销售
475,http://www.ituring.com.cn/book/1599,精通Hadoop,14,10800,SandeepKaranth(作者),刘淼 唐觊隽 陈智威(译者) ,hadoop 大数据 数据分析 ,2016/1/4,2016,49,268,黑白,上市销售
604,http://www.ituring.com.cn/book/1708,设计的教室,14,10800,佐藤好彦(作者), 支鹏浩(译者) ,设计 ,2016/5/13,2016,59,156,彩色,上市销售
96,http://www.ituring.com.cn/book/1346,软件测试实战：微软技术专家经验总结,4,10700,史亮(作者),,软件测试 ,2014/3/12,2014,69,348,黑白,暂时缺货
873,http://www.ituring.com.cn/book/1832,Swift基础教程（第2版）,3,10700,[美]BoisyG.Pitre(作者),袁国忠(译者) ,移动开发 ios swift ,2016/5/20,2016,49,256,黑白,上市销售
129,http://www.ituring.com.cn/book/1681,Verilog-A/AMS系统设计与仿真,4,10600,"""吴顺珉(作者)",,电路设计 独立电子书 电路 Verilog-A/AMS 模拟和混合信号系统 ,2015/5/11,2015,,210,,上市销售
275,http://www.ituring.com.cn/book/1149,咨询的奥秘（续）：咨询师的百宝箱,7,10600,GeraldM.Weinberg(作者),劳佳(译者) ,思考 思维 咨询 咨询的奥秘 ,2014/12/30,2014,35,260,黑白,上市销售
280,http://www.ituring.com.cn/book/1377,不脑残科学,9,10600,PanSci泛科学网专栏作者群(作者),,科学 科普读物 生活 ,2014/5/12,2014,39,276,黑白,上市销售
309,http://www.ituring.com.cn/book/1056,项目管理新思维：交互产业启示录,1,10600,NancyLyons MeghanWilker(作者), 刘云赟 金从军(译者) ,交互设计 项目管理 互联网 新思维 ,2014/12/22,2014,49,204,黑白,暂时缺货
336,http://www.ituring.com.cn/book/771,计算机程序设计艺术卷4A：组合算法（一）（英文版）,12,10600,DonaldE.Knuth(作者),,组合算法 jolt大奖 ,2012/2/21,2012,129,900,,上市销售
681,http://www.ituring.com.cn/book/2447,码农&#183;“安全”攻防术（第28期）,7,10600,,,安全 黑客攻防 电子书 码农 病毒 ,2017/7/14,2017,,,黑白,上市销售
81,http://www.ituring.com.cn/book/1190,创业的智慧：世界顶级创业导师的洞见,2,10500,ThomasEisenmann(作者),俞月圆(译者) ,创业 精益创业 商业模式 ,2014/7/22,2014,69,356,黑白,上市销售
131,http://www.ituring.com.cn/book/1197,精通Objective-C,2,10500,KeithLee(作者), 苏宝龙(译者) ,移动开发 objective-c ios开发 ,2015/1/21,2015,79,368,黑白,暂时缺货
356,http://www.ituring.com.cn/book/1,写给程序员的Web设计书,7,10500,BrianHogan(作者), 吴珂(译者) ,设计 ,2011/9/5,2011,59,260,,暂时缺货
391,http://www.ituring.com.cn/book/55,数学那些事儿：思想、发现、人物和历史,7,10500,WilliamDunham(作者), 冯速(译者) ,科普 数学史 ,2011/3/3,2011,39,328,,暂时缺货
429,http://www.ituring.com.cn/book/140,数学沉思录：古今数学思想的发展与演变,7,10500,MarioLivio(作者), 黄征(译者) ,科普 数学 ,2010/8/5,2010,35,304,,暂时缺货
634,http://www.ituring.com.cn/book/831,CSS3实用指南,10,10400,ZoeMickleyGillenwater(作者), 屈超  周志超(译者) ,css ,2012/3/7,2012,49,252,,暂时缺货
682,http://www.ituring.com.cn/book/1547,数据挖掘与分析：概念与算法,4,10400,MohammedJ.Zaki WagnerMeiraJr.(作者), 吴诚堃(译者) ,数据挖掘 数据库 数据分析 ,2017/8/30,2017,129,505,单色,上市销售
725,http://www.ituring.com.cn/book/1897,软件开发本质论：追求简约、体现价值、逐步构建,9,10400,RonJeffries(作者), 王凌云(译者) ,程序设计 软件工程 软件开发 极限编程 敏捷 ,2017/1/10,2017,39,160,彩色,上市销售
754,http://www.ituring.com.cn/book/1446,以太网权威指南（第2版）,4,10400,CharlesE.Spurgeon JoannZimmerman(作者),蔡仁君(译者) ,计算机科学 网络 网络管理 以太网 网络技术 网络设计 ,2015/12/14,2015,89,360,黑白,上市销售
874,http://www.ituring.com.cn/book/1917,代码之外的功夫：程序员精进之路,8,10400,GregoryT.Brown(作者), 李志(译者) ,程序设计 软件开发 优秀程序员 ,2018/4/4,2018,49,110,单色,上市销售
224,http://www.ituring.com.cn/book/1466,2034（科幻小说）,7,10300,"""大胖(作者)",,未来 小说 科幻小说 独立电子书 ,2014/7/2,2014,,,,上市销售
228,http://www.ituring.com.cn/book/1121,说服人要懂心理学,2,10300,SusanM.Weinschenk(作者),,心理学 脑科学 说服力 ,2013/12/30,2013,39,220,黑白,上市销售
596,http://www.ituring.com.cn/book/762,JavaScript修炼之道,7,10300,ChristophePorteneuv(作者), 巩朋  张铁(译者) ,javascript 前端 ,2011/11/7,2011,29,132,,暂时缺货
738,http://www.ituring.com.cn/book/865,LBS应用开发,11,10300,RichardFerraro MuratAktihanoglu(作者), 李丽(译者) ,android ios LBS 移动应用 mobile ,2012/11/6,2012,59,264,黑白,暂时缺货
821,http://www.ituring.com.cn/book/1567,学习敏捷：构建高效团队,10,10300,AndrewStellman JenniferGreene(作者), 段志岩  郑思遥(译者) ,项目管理 软件开发 敏捷 ,2017/3/7,2017,79,308,黑白,上市销售
880,http://www.ituring.com.cn/book/1904,码农&#183;走进设计（第25期）,7,10300,,,设计 码农 糟糕的设计 设计的元素 设计的原则 ,2016/10/18,2016,0,139,,上市销售
891,http://www.ituring.com.cn/book/1942,Java测试驱动开发,1,10300,ViktorFarcic AlexGarcia(作者),袁国忠(译者) ,Java ,2017/8/17,2017,49,196,单色,上市销售
902,http://www.ituring.com.cn/book/1775,Web安全开发指南,5,10300,[美]JohnPaulMueller(作者), 温正东(译者) ,web开发 安全 前端 ,2017/6/9,2017,69,272,黑白,上市销售
945,http://www.ituring.com.cn/book/1933,明解Java,10,10300,柴田望洋(作者), 侯振龙(译者) ,Java ,2018/1/19,2018,99,483,双色,上市销售
393,http://www.ituring.com.cn/book/3,软件项目成功之道,4,10200,JaredRichardson WilliamA.Gwaltney(作者), 苏金国  王少轩(译者) ,项目管理 软件开发 ,2011/8/15,2011,39,196,,暂时缺货
461,http://www.ituring.com.cn/book/835,敏捷武士：看敏捷高手交付卓越软件,17,10200,JonathanRasmusson(作者),李忠利(译者) ,软件开发 敏捷开发 pragmatic ,2012/6/28,2012,45,185,,暂时缺货
789,http://www.ituring.com.cn/book/1722,应用随机过程：概率模型导论（第11版）,7,10200,SheldonM.Ross(作者), 龚光鲁(译者) ,统计学 随机过程 概率论 数学 精算师 ,2016/4/15,2016,99,652,黑白,上市销售
133,http://www.ituring.com.cn/book/1514,番茄工作法图解：简单易行的时间管理方法[软精装] ,4,10100,StaffanNoteberg(作者),大胖(译者) ,时间管理 ,2014/10/30,2014,39,172,彩色,上市销售
242,http://www.ituring.com.cn/book/1269,SoftwareDesign中文版02,6,10100,【日】技术评论社(作者),,软件开发 software-design ,2014/7/1,2014,39,164,黑白,上市销售
694,http://www.ituring.com.cn/book/1735,一个定理的诞生：我与菲尔茨奖的一千个日夜,17,10100,[法]塞德里克?维拉尼(作者), 马跃  杨苑艺(译者) ,图灵新知 科普数学 人物传记 数学物理学 ,2015/12/17,2015,39,244,黑白,上市销售
34,http://www.ituring.com.cn/book/1616,Linux网络编程（第2版）,3,10000,宋敬彬(作者),,linux 网络编程 清华大学出版社 ,2014/2/1,2014,89,677,黑白,上市销售
430,http://www.ituring.com.cn/book/1337,你不可不知的50个科学哲学知识,4,10000,［英］加雷思;索思韦尔（GarethSouthwell）(作者),,,,,,,黑白,正在翻译
751,http://www.ituring.com.cn/book/1088,易用为王：改进产品设计的10个策略,3,10000,EricReiss(作者),李会丹  张杰(译者) ,交互设计 用户体验 可用性 ,2013/8/5,2013,59,280,彩色,暂时缺货
256,http://www.ituring.com.cn/book/1585,正则表达式必知必会（修订版）,5,9900,【美】BenForta(作者), 杨涛等(译者) ,正则表达式 ,2014/12/31,2014,29,140,黑白,上市销售
428,http://www.ituring.com.cn/book/10,项目经理应该知道的97件事,4,9900,BarbeeDavis(作者), 张科  焦亚超(译者) ,项目管理 o&#39;reilly ,2011/7/19,2011,39,240,,暂时缺货
478,http://www.ituring.com.cn/book/905,OSGi实战,10,9900,RichardHall StuartMcCulloch KarlPauls(作者),郭庆  李守超 李楠  谢莹莹  张磊(译者) ,OSGi 面向模块开发 manning ,2012/12/24,2012,99,484,,暂时缺货
321,http://www.ituring.com.cn/book/238,软件调试的艺术,5,9800,NormanMatloff PeterJaySalzman(作者),张云(译者) ,软件开发 软件调试 ,2009/11/11,2009,39,228,,暂时缺货
670,http://www.ituring.com.cn/book/1562,Oracle编程艺术：深入理解数据库体系结构（第3版）,13,9800,ThomasKyte DarlKuhn(作者), 朱龙春  张宏伟  苗朋  陈刚(译者) ,oracle 云数据库 oracle-database-12c tom-kyte ,2016/5/3,2016,149,732,黑白,上市销售
36,http://www.ituring.com.cn/book/915,影响力：让网站内容打动访客,7,9700,ColleenJones(作者), 王一枝  张敏杰(译者) ,交互设计 用户体验 网站设计 ,2014/5/5,2014,49,244,,上市销售
111,http://www.ituring.com.cn/book/983,面向模式的软件架构 卷1：模式系统（软件模式领域的“百科全书”式著作、“POSA”五卷开山之作 经典、权威、实用 软件开发从业人员学习和研究设计模式的必读之作）,10,9700,FrankBuschmann HansRohnert RegineMeunier PeterSommerlad MichaelStal(作者),袁国忠(译者) ,面向模式的软件架构 ,2013/10/12,2013,69,312,,上市销售
198,http://www.ituring.com.cn/book/1299,Android系统服务开发,3,9700,金大佑 朴宰永 文炳元(作者), 邸春红(译者) ,android 韩语 硬件 ,2015/3/12,2015,139,424,彩色,暂时缺货
219,http://www.ituring.com.cn/book/1297,产品经理必知必会,3,9700,KristoferLayon(作者), 雷雨(译者) ,产品经理 产品管理 ,2014/12/1,2014,39,168,黑白,上市销售
324,http://www.ituring.com.cn/book/1669,项目百态：软件项目管理面面观（修订版）,7,9700,TomDemarco PeterHruschka TimLister SteveMcMenamin JamesRobertson SuzanneRobertson(作者), 余晟  金明(译者) ,软件项目管理 项目百态 ,2015/6/2,2015,49,207,黑白,上市销售
482,http://www.ituring.com.cn/book/734,苹果狂潮：iPhone开启永远在线的时代,9,9700,BrianX.Chen(作者), 苏健(译者) ,苹果公司 iphone ,2012/4/9,2012,39,184,,暂时缺货
731,http://www.ituring.com.cn/book/1161,洞悉数据：用可视化方法发掘数据真义,14,9700,HunterWhitney(作者), 刘云涛(译者) ,数据可视化 数据分析 ,2016/2/18,2016,69,296,黑白,上市销售
898,http://www.ituring.com.cn/book/2434,区块链技术进阶与实战,10,9700,蔡亮 李启雷 梁秀波(作者),,,2018/4/4,2018,69,286,单色,上市销售
41,http://www.ituring.com.cn/book/1458,Clojure编程乐趣,2,9600,MichaelFogus ChrisHouser(作者), 郑晔(译者) ,lisp Clojure ,2013/11/1,2013,59,340,黑白,上市销售
166,http://www.ituring.com.cn/book/1515,数学与生活（修订版）,11,9600,远山启(作者), 吕砚山  李诵雪  马杰  莫德举(译者) ,数学 图灵新知 ,2014/10/27,2014,42,420,黑白,上市销售
518,http://www.ituring.com.cn/book/970,云端代码：GoogleAppEngine编程指南,11,9600,MarkC.Chu-Carroll(作者), 管雪涛  刘姝(译者) ,python 云计算 gae ,2012/12/24,2012,45,224,黑白,暂时缺货
650,http://www.ituring.com.cn/book/1551,写给大家看的设计书（第4版）[精装版],7,9600,RobinWilliams(作者), 苏金国 李盼(译者) ,艺术 平面设计 设计 写给大家看的设计书 ,2015/11/17,2015,79,252,彩色,上市销售
976,http://www.ituring.com.cn/book/1994,算法小时代：从数学到生活的历变,9,9600,[法]瑟格;阿比特博吉尔;多维克(作者), 任轶(译者) ,,2017/11/7,2017,39,192,单色,上市销售
1062,http://www.ituring.com.cn/book/1921,"深度学习入门：基于Python的理论与实现<spanstyle=""color:red;"">[预售]</span>",13,9600,斋藤康毅(作者), 陆宇杰(译者) ,python 人工智能 机器学习 深度学习 ,,,59,308,单色,正在排版
28,http://www.ituring.com.cn/book/1162,概率论及其应用（卷1?第3版）,6,9500,WilliamFeller(作者), 胡迪鹤(译者) ,概率论 数学 ,2013/12/26,2013,69,408,黑白,上市销售
233,http://www.ituring.com.cn/book/1224,平面宇宙：与二维世界的一次亲密接触,14,9500,［美］A.K.杜德尼(作者), 于娟娟(译者) ,科普 图灵新知 科幻 ,2015/6/15,2015,35,284,黑白,暂时缺货
338,http://www.ituring.com.cn/book/124,你不可不知的50个数学知识,7,9500,TonyCrilly(作者), 王悦(译者) ,科普 数学 ,2010/9/6,2010,29,216,,上市销售
542,http://www.ituring.com.cn/book/70,门后的秘密：卓越管理的故事,7,9500,JohannaRothmann EstherDerby(作者), 于梦瑄(译者) ,项目管理 软件开发 ,2010/12/27,2010,29,180,,暂时缺货
726,http://www.ituring.com.cn/book/1836,客户端存储技术,6,9500,RaymondCamden(作者), 马德奎(译者) ,web开发 前端 数据处理 客户端存储 ,2017/3/20,2017,39,104,黑白,上市销售
805,http://www.ituring.com.cn/book/1783,Cocos2d-JS游戏开发,6,9500,"""凌建风(作者)",,游戏 cocos2d ,2016/5/23,2016,69,348,黑白,上市销售
446,http://www.ituring.com.cn/book/12,深入PHP：面向对象、模式与实践（第3版）,4,9400,MattZandstra(作者), 陈浩  吴孙滨  胡丹  李静(译者) ,php 软件开发 ,2011/7/18,2011,69,464,,上市销售
462,http://www.ituring.com.cn/book/749,SAP实施大全,0,9400,CharlesD.Nilson SachinKakade TimRhodes AndreasJenzer BryanKing JeffDavis ParagDoshi VeeruMehta HeatherHillary GeorgeW.Anderson(作者), 王丹  段大为(译者) ,sap erp ,2012/4/12,2012,119,644,,暂时缺货
488,http://www.ituring.com.cn/book/403,Erlang程序设计,2,9400,JoeArmstrong(作者), 赵东炜  金尹(译者) ,程序设计 Erlang ,2008/10/31,2008,79,444,,暂时缺货
575,http://www.ituring.com.cn/book/1978,像计算机科学家一样思考（Java版）,4,9400,AllenB.Downey(作者),,Java ,2012/6/15,2012,,,,上市销售
722,http://www.ituring.com.cn/book/1973,精通iOS开发（第8版）,9,9400,MollyMaskrey KimTopley DavidMark FredrikOlsson JeffLaMarche(作者),周庆成(译者) ,移动开发 ios ,2017/7/13,2017,119,561,单色,上市销售
740,http://www.ituring.com.cn/book/2053,时间旅行简史,10,9400,［美］詹姆斯?格雷克(作者),楼伟珊(译者) ,图灵新知 天文 科普 ,2017/10/26,2017,49,334,单色,上市销售
163,http://www.ituring.com.cn/book/1529,程序员思维修炼（修订版）,5,9300,AndyHunt(作者), 崔康(译者) ,程序员 思维 职业素养 程序开发 ,2014/12/10,2014,49,228,黑白,上市销售
225,http://www.ituring.com.cn/book/1273,CCNA学习指南：路由和交换认证（100-101 200-101 200-120）【思科认证红宝书】,4,9300,ToddLammle(作者),,CCNA 思科认证 路由和交换认证 考试指南 ,2014/5/15,2014,129,776,,暂时缺货
509,http://www.ituring.com.cn/book/1727,数据化管理的组织,4,9300,CarlAnderson(作者), 张奎(译者) ,管理 数据分析 企业管理 ,,,,302,,正在编辑
639,http://www.ituring.com.cn/book/1370,小波十讲,4,9300,IngridDaubechies(作者),贾洪峰(译者) ,数学 小波 工程数学 ,2017/1/20,2017,79,356,黑白,上市销售
663,http://www.ituring.com.cn/book/1837,Meteor实战,4,9300,StephanHochhaus ManuelSchoebel(作者), 杨学辉(译者) ,web开发 前端 框架 全栈 Metor ,2017/3/28,2017,69,300,黑白,上市销售
40,http://www.ituring.com.cn/book/1518,ARM嵌入式Linux系统开发详解（第2版）,3,9200,弓雷(作者),,linux 嵌入式 系统开发 arm 清华大学出版社 ,2014/1/31,2014,69,466,黑白,上市销售
301,http://www.ituring.com.cn/book/232,SEO教程：搜索引擎优化入门与进阶（第2版）,3,9200,吴泽欣(作者),,web编程与设计 网络营销 seo ,2009/11/30,2009,49,292,,暂时缺货
312,http://www.ituring.com.cn/book/1241,图解CIO工作指南（第4版）,7,9200,野村综合研究所(作者),周自恒  李智慧(译者) ,CIO 首席信息官 ,2014/3/28,2014,39,292,黑白,上市销售
817,http://www.ituring.com.cn/book/2431,Keras图像深度学习实战,3,9200,"""侯宜军(作者)",,机器学习 神经网络 图像处理 独立电子书 深度学习 tensorflow Theano keras ,2017/6/23,2017,,,四色,上市销售
409,http://www.ituring.com.cn/book/1243,WindowsAPI开发详解——函数、接口、编程实例,1,9100,范文庆 周彬彬 安靖(作者),,windows操作系统 windows-api windows-shell ,2011/3/1,2011,79,622,黑白,上市销售
627,http://www.ituring.com.cn/book/1788,码农增刊&#183;硅谷之火,7,9100,图灵社区出品(作者),,创业 程序员 硅谷 码农 ,2015/12/22,2015,,203,,上市销售
767,http://www.ituring.com.cn/book/1490,精通Metasploit渗透测试,4,9100,NipunJaswal(作者), 李华峰(译者) ,安全 渗透测试 metasploit ,2016/5/31,2016,59,292,黑白,暂时缺货
777,http://www.ituring.com.cn/book/1913,同构JavaScript应用开发,8,9100,JasonStrimpel MaximeNajim(作者),张俊达(译者) ,javascript 前端 ,2017/10/19,2017,49,159,单色,上市销售
783,http://www.ituring.com.cn/book/1969,物理是什么,7,9100,朝永振一郎(作者),周自恒(译者) ,科普 物理 ,2017/5/16,2017,49,278,黑白,上市销售
414,http://www.ituring.com.cn/book/305,瞬间之美：Web界面设计如何让用户心动,9,9000,RobertHoekmanJr.(作者), 向怡宁(译者) ,用户体验 网站设计 设计 代码外的 ,2009/7/20,2009,45,244,,上市销售
597,http://www.ituring.com.cn/book/28,云计算核心技术剖析,4,9000,"""吴朱华(作者)",,云计算 yuntable ,2011/5/16,2011,49,300,,暂时缺货
6,http://www.ituring.com.cn/book/1885,图解深度学习,10,8900,山下隆义(作者), 张弥(译者) ,神经网络 图解 深度学习 ,2018/5/21,2018,59,206,四色,上市销售
649,http://www.ituring.com.cn/book/1255,图解OpenFlow,6,8900,晃通 宫永直树 岩田淳(作者), 李战军  薛文玲(译者) ,图解 openflow ,2015/12/21,2015,49,232,黑白,上市销售
951,http://www.ituring.com.cn/book/2439,LinuxShell脚本攻略（第3版）,6,8900,ClifFlynt SarathLakshman ShantanuTushar(作者),门佳(译者) ,,2018/3/26,2018,89,386,单色,上市销售
185,http://www.ituring.com.cn/book/1375,大话重构,8,8800,"""范钢(作者)",,重构 ,2014/4/5,2014,45,268,黑白,上市销售
273,http://www.ituring.com.cn/book/1104,软件随想录卷1,13,8800,JoelSpolsky(作者), 杨帆(译者) ,项目管理 软件开发 文集 joel-spolsky jolt大奖 ,2015/4/20,2015,49,284,黑白,上市销售
359,http://www.ituring.com.cn/book/260,Linux命令速查手册,6,8800,ScottGranneman(作者), 成保栋  李保强(译者) ,操作系统 linux unix ,2009/9/29,2009,29,336,,暂时缺货
396,http://www.ituring.com.cn/book/271,软件开发沉思录：ThoughtWorks文集,2,8800,ThoughtWorksInc.(作者), ThoughtWorks中国公司(译者) ,软件开发 文集 thoughtworks ,2009/9/12,2009,39,180,,暂时缺货
806,http://www.ituring.com.cn/book/1802,高可用架构&#183;Docker实战（第1期）,7,8800,高可用架构(作者),,程序员 架构 docker 容器 高可用架构 ,2016/1/13,2016,,102,,上市销售
912,http://www.ituring.com.cn/book/1325,物理奇遇记,9,8800,乔治;伽莫夫(作者),,图灵新知 物理 经典读物 少儿科普 ,2018/1/29,2018,39,207,单色,上市销售
101,http://www.ituring.com.cn/book/1296,创意型领袖：从CEO到DEO,3,8700,MariaGiudice ChristopherIreland(作者), 王沛(译者) ,管理 ceo deo ,2014/12/11,2014,39,213,黑白,上市销售
540,http://www.ituring.com.cn/book/1045,大道至易：实践者的思想,11,8700,"""周爱民(作者)",,软件工程 ,2012/6/20,2012,69,400,,暂时缺货
862,http://www.ituring.com.cn/book/2598,码农&#183;人工智能小谈（第32期）,7,8700,,,人工智能 阿兰-图灵 码农 商业智能 机器人 注意力 ,2017/12/19,2017,,115,黑白,上市销售
890,http://www.ituring.com.cn/book/2427,Etcd源码解析,3,8700,"""侯宜军(作者)",,大数据 独立电子书 zookeeper etcd ,2017/6/14,2017,,,四色,上市销售
212,http://www.ituring.com.cn/book/196,系统程序员成长计划,4,8600,李先静(作者),,程序设计 ,2010/3/29,2010,45,280,,暂时缺货
791,http://www.ituring.com.cn/book/1467,深入理解MariaDB与MySQL,5,8600,李成旭(作者),武传海(译者) ,mysql mariadb 韩语 ,2015/12/11,2015,89,456,黑白,上市销售
66,http://www.ituring.com.cn/book/1302,物联网设计：从原型到产品,7,8500,AdrianMcEwen HakimCassimally(作者),张崇明(译者) ,物联网 智能硬件 ,2014/12/16,2014,69,300,黑白,上市销售
145,http://www.ituring.com.cn/book/1504,图解基础设施设计模式,6,8500,[日]NTTDATA集团(作者),杨文轩(译者) ,设计模式 基础设施 infra ,2015/5/8,2015,59,236,黑白,上市销售
335,http://www.ituring.com.cn/book/47,写给大家看的项目管理书（第2版）,1,8500,GregoryM.Horine(作者), 陈彦辛(译者) ,项目管理 ,2011/3/23,2011,45,272,,暂时缺货
797,http://www.ituring.com.cn/book/1958,macOS软件安全与逆向分析,6,8500,丰生强 邢俊杰(作者),,逆向工程 mac 逆向分析 软件安全 软件安全与逆向分析 macos ,2017/7/1,2017,79,472,黑白,上市销售
886,http://www.ituring.com.cn/book/2420,TensorFlow深度学习,5,8500,[意]GiancarloZaccone [孟加拉]Md.RezaulKarim [埃及]AhmedMenshawy(作者), 李志(译者) ,每周特价 ,2018/4/4,2018,49,227,单色,上市销售
956,http://www.ituring.com.cn/book/2456,PyTorch深度学习实战,3,8500,"""侯宜军(作者)",,神经网络 独立电子书 深度学习 PyTorch ,2017/7/28,2017,,,黑白,上市销售
175,http://www.ituring.com.cn/book/1431,写给大家看的项目管理书（第3版）,8,8400,GregoryM.Horine(作者), 王明发(译者) ,项目管理 ,2015/10/15,2015,59,276,黑白,上市销售
178,http://www.ituring.com.cn/book/1358,ExtJS实战（第2版）,3,8400,JesusGarcia GrgurGrisogono JacobK.Andresen(作者),卢雄飞  田雷鹏 郜忠富(译者) ,extjs javascript框架 ext-js ,2015/8/17,2015,79,360,黑白,上市销售
438,http://www.ituring.com.cn/book/1437,希格斯粒子是如何找到的：史上最大物理实验的内部故事,6,8400,［英］乔恩;巴特沃思（JonButterworth）(作者), 黄日俊(译者) ,科普 粒子物理 ,2015/12/10,2015,39,,黑白,上市销售
444,http://www.ituring.com.cn/book/59,项目百态：深入理解软件项目行为模式,5,8400,TomDemarco PeterHruschka TimLister SuzanneRobertson JamesRobertson SteveMcMenamin(作者), 金明(译者) ,项目管理 软件开发 模式 jolt大奖 ,2011/2/28,2011,39,224,,暂时缺货
560,http://www.ituring.com.cn/book/71,ActionScript大型网页游戏开发,2,8400,,,flash actionscript 游戏 ,2010/12/27,2010,45,240,,暂时缺货
360,http://www.ituring.com.cn/book/1365,EECS应用概率论,10,8300,JeanWalrand(作者), 黄隆波(译者) ,概率论 ,2015/9/30,2015,69,288,黑白,上市销售
385,http://www.ituring.com.cn/book/1502,HelloKitty的秘密,5,8300,（美）肯;贝尔森布莱恩;布莱纳(作者), 周亚南(译者) ,,2014/11/10,2014,48,296,黑白,暂时缺货
492,http://www.ituring.com.cn/book/1013,你不可不知的50个天文知识,3,8300,JoanneBaker(作者), 杨硕  刘吉熙(译者) ,科普 天文学 ,2013/9/16,2013,32,222,,上市销售
545,http://www.ituring.com.cn/book/166,你不可不知的50个物理知识,3,8300,JoanneBaker(作者), 马潇潇(译者) ,科普 物理 ,2010/6/13,2010,29,222,,上市销售
674,http://www.ituring.com.cn/book/1617,ASP.NETMVC4开发指南,1,8300,黄保翕(作者),,开发 asp 清华大学出版社 ,2013/7/1,2013,59,452,黑白,上市销售
744,http://www.ituring.com.cn/book/1765,R语言与数据分析实战,6,8300,徐珉久(作者),武传海(译者) ,机器学习 数据挖掘 R语言 数据分析 韩语 ,2017/1/9,2017,89,476,黑白,上市销售
871,http://www.ituring.com.cn/book/1787,AndroidLauncher应用开发,3,8300,张泳 葛丽娜(作者),,移动开发 android Android桌面 Launcher ,2016/7/11,2016,69,376,黑白,上市销售
973,http://www.ituring.com.cn/book/1943,CSS重构：样式表性能调优,6,8300,SteveLindstrom(作者), 杜春晓 司韦韦(译者) ,程序设计 css 前端 ,2017/11/7,2017,39,120,单色,上市销售
